tweetId
1573696116444614658
1597756334182928384
1559961414923702272
1607842600329056256
1605652139103162378
1564275311247769600
1605931765821865984
1576059680228450304
1589386270442393600
1527694491452420096
1567271483990310912
1583464268749422594
1567917031600652290
1606226211587252226
1604898130821992448
1605042924432998400
1591909145179213824
1608241007648444417
1598403075500568576
1599765008551796737
1602385502207868943
1608204559196758016
1534556236162670599
1604607438820216832
1602814373726228480
1580675999766761473
1531625295018590209
1591204150272036866
1592997571240366081
1545459738950893569
1612165996755750913
1587286871305908225
1578590518040141824
1597069792372219906
1601329560120762368
1536752706408390658
1584554585095446528
1526600182007463936
1539248523316707328
1603817869485056001
1575966703548530688
1599792201264832514
1597468834751213568
1571596014301368321
1565501689989193728
1604910573623336961
1576525864275443712
1605298668239998976
1559187498869424129
1534085632250748929
1543293922767675392
1588393659103182848
1578032249261330437
1590963638210531328
1587006522239991810
1587394180040593408
1593680897231896577
1575671792856875019
1611387125882134529
1598085751664791552
1587150428189229056
1562176618570850307
1587829255416733697
1593303234201919488
1592630163514294272
1577675044775510016
1553481838487896066
1551407049862512640
1568224105899622400
1529064687911960577
1526574016659656717
1580981770115174401
1577435196391325696
1588537399159959553
1564035193538859013
1575952881395851264
1556669951540445186
1604148390455119873
1582826498167169030
1551298077792899072
1605088637372305410
1591451221717835777
1592985862031126530
1603445327016738824
1601997306290925568
1529265638987943938
1608903298521923584
1569870430156255232
1605059077809221632
1547614822358863873
1542631878066376706
1554902278414503937
1611205134507470850
1593088516627787777
1591954997784313857
1534507064466325506
1609414703960444930
1589024185543974914
1592909671337263111
1559635129613557760
1595472636208873475
1533837523566399488
1557772086592131077
1538355927845326849
1594203902802595842
1576356298404335618
1545251337939582978
1584197977077186564
1530189808022216704
1566403214068563968
1544381077879508997
1584782240357163008
1609154214843793408
1606020522776662034
1610744222067613696
1584964928796233728
1593056377429282817
1550470898368512002
1594169077743976449
1554389115952861184
1599142728700682240
1585953096802668544
1579682711606013952
1595262223303462914
1589845180060143616
1587620510032187392
1560627702352207872
1597238891693621248
1587815941915770881
1595767085833101314
1609447679985160193
1591292669556236290
1593618871264874496
1575478674308169730
1575589566425071616
1587244899107278849
1542476324559781888
1609637944301654019
1591797051507052547
1544791079849005056
1595598806581747713
1605889159813554178
1602645547592175618
1531443696981377027
1559011087889993728
1608813140074201089
1588637209715822592
1586382505803931648
1592696839748620288
1547691621994508291
1601554623764246528
1593963446344863746
1564979287303884801
1593868311753891840
1588353983982145536
1604958579546804225
1589610692666982400
1590749387185348609
1560022140040007680
1543202563239067649
1593103548161863681
1541029208801017862
1581909403904933888
1572738060026089473
1549960248454025217
1535111354109071370
1595213124302667776
1589265757405614083
1606463495083548673
1527017525099241475
1599362881077727232
1537993621571416064
1526034703060443136
1562520114976661504
1593625073239224320
1572433137510096896
1607975975337213952
1598089492241387521
